"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EEF2",5.25024080106031e-14,0.557531931393317,0.86,0.826,7.20018023457411e-10,"B","EEF2"
"ADK",1.79211438048386e-13,0.86359116005131,0.223,0.1,2.45770566139557e-09,"B","ADK"
"TMEM154",3.64160697480208e-13,0.685599859232122,0.16,0.057,4.99409980524357e-09,"B","TMEM154"
"C15orf57",4.59706874877972e-13,1.2473358056057,0.172,0.066,6.3044200820765e-09,"B","C15orf57"
"KIAA0040",5.5916255255556e-13,0.603554123887653,0.146,0.049,7.66835524574694e-09,"B","KIAA0040"
"POLD4.2",5.85870336890143e-13,0.804052868195769,0.479,0.325,8.03462580011142e-09,"B","POLD4"
"PLAC8.3",1.17914268269921e-12,0.676735047228556,0.567,0.435,1.61707627505369e-08,"B","PLAC8"
"PARP1.2",1.24529104707307e-12,0.578811917057606,0.221,0.1,1.70779214195601e-08,"B","PARP1"
"RPL22L1.1",2.16805927394656e-12,0.962856192289702,0.324,0.18,2.97327648829031e-08,"B","RPL22L1"
"MBD4",9.50944752929767e-12,0.627716647587581,0.186,0.077,1.30412563416788e-07,"B","MBD4"
"SEC62.1",1.40702489769255e-11,0.754141825832994,0.335,0.202,1.92959394469556e-07,"B","SEC62"
"REL.1",3.4840154592345e-11,0.67325530882231,0.203,0.094,4.7779788007942e-07,"B","REL"
"P2RY10",4.75157092021384e-11,0.51253251462141,0.112,0.035,6.51630435998126e-07,"B","P2RY10"
"RCSD1.1",4.93693460795542e-11,0.707727806056525,0.327,0.199,6.77051212135007e-07,"B","RCSD1"
"CAMK1D",5.05211258477262e-11,0.863521161616279,0.123,0.042,6.92846719875718e-07,"B","CAMK1D"
"FAM3C",6.71668147534209e-11,0.538612627883499,0.12,0.04,9.21125697528415e-07,"B","FAM3C"
"LYL1.3",7.09983834022846e-11,0.723902901770248,0.212,0.102,9.7367182997893e-07,"B","LYL1"
"PHACTR1",8.25092813874677e-11,0.528586688891026,0.112,0.036,1.13153228494773e-06,"B","PHACTR1"
"PNISR.1",1.31839261720888e-10,0.697730554770486,0.476,0.357,1.80804363524026e-06,"B","PNISR"
"SMARCB1",5.56238271830328e-10,0.592130524747577,0.223,0.114,7.62825165988112e-06,"B","SMARCB1"
"NT5C.1",5.9312508659962e-10,0.539948064720464,0.221,0.112,8.13411743762718e-06,"B","NT5C"
"YBX3.3",6.95068273772886e-10,0.728765157868797,0.189,0.091,9.53216630652136e-06,"B","YBX3"
"BLOC1S2.1",9.75273515741507e-10,0.714832464183169,0.258,0.146,1.3374900994879e-05,"B","BLOC1S2"
"TRAF5",1.39148004030249e-09,0.511178510581979,0.112,0.039,1.90827572727084e-05,"B","TRAF5"
"TMEM243.1",2.38876790990363e-09,0.645001470373559,0.304,0.188,3.27595631164183e-05,"B","TMEM243"
"ALOX5.2",3.32423120706481e-09,0.540318247063336,0.163,0.074,4.55885067736868e-05,"B","ALOX5"
"POU2F2.3",4.33322729487426e-09,0.56336965166271,0.255,0.143,5.94258791219056e-05,"B","POU2F2"
"RNASEH2B.1",5.58193874821613e-09,0.533277700814165,0.261,0.151,7.6550707993036e-05,"B","RNASEH2B"
"KIAA1033",6.10906812305647e-09,0.510987770081495,0.126,0.05,8.37797602395964e-05,"B","KIAA1033"
"DRAM2",1.18604422072285e-08,0.521488372859519,0.252,0.148,0.000162654104429931,"B","DRAM2"
"CD69.3",1.63348080190986e-08,0.652935474606489,0.461,0.344,0.000224015557173919,"B","CD69"
"SPINT2.2",2.34206164839877e-08,0.526808909802348,0.244,0.141,0.000321190334461408,"B","SPINT2"
"SELL.2",5.30800016255692e-08,0.85105278108174,0.567,0.453,0.000727939142293056,"B","SELL"
"SCPEP1.3",1.22217354363835e-07,0.567049315746439,0.215,0.123,0.00167608879774564,"B","SCPEP1"
"ZFP36L1",1.37165577510959e-07,0.52328880629518,0.327,0.228,0.00188108872998529,"B","ZFP36L1"
"PPM1K.1",2.31621138329151e-07,0.539317098173401,0.201,0.111,0.00317645229104598,"B","PPM1K"
"SP100.1",6.47249215930422e-07,0.525097336870342,0.355,0.256,0.0088763757472698,"B","SP100"
"CD53.2",9.29106932392069e-07,0.536436661998334,0.599,0.532,0.0127417724708248,"B","CD53"
"LYN.3",2.73579752490218e-06,0.531603291940648,0.229,0.142,0.0375187272565085,"B","LYN"
"CEPT1",3.05427027719245e-06,0.514858551567155,0.109,0.049,0.0418862625814172,"B","CEPT1"
"EZR.1",3.47692441292884e-06,0.621419562540859,0.269,0.184,0.0476825413989061,"B","EZR"
"CCL5.4",1.5151168853672e-211,3.06048103420963,0.95,0.229,2.07783129659258e-207,"CD8 T","CCL5"
"GZMK.4",4.28922182916286e-201,3.20076497533587,0.599,0.049,5.88223881651395e-197,"CD8 T","GZMK"
"NKG7.4",4.07197844468915e-200,2.36679228474607,0.947,0.21,5.5843112390467e-196,"CD8 T","NKG7"
"GZMA.4",3.37079500982272e-188,2.14345075754559,0.794,0.115,4.62270827647088e-184,"CD8 T","GZMA"
"CST7.4",1.48850054825037e-185,2.13079922156557,0.776,0.115,2.04132965187055e-181,"CD8 T","CST7"
"CTSW.4",1.49799695723739e-125,2.01482202874249,0.802,0.227,2.05435302715536e-121,"CD8 T","CTSW"
"CD8A.3",1.40222234585206e-106,1.88158261028546,0.469,0.069,1.92300772510152e-102,"CD8 T","CD8A"
"KLRG1.2",2.92021792318792e-96,1.74171185618662,0.442,0.069,4.00478685985992e-92,"CD8 T","KLRG1"
"LYAR.3",1.23528683942277e-90,1.65641951137296,0.558,0.131,1.69407237158439e-86,"CD8 T","LYAR"
"B2M.2",3.62349545535748e-89,0.679628244250534,1,1,4.96926166747725e-85,"CD8 T","B2M"
"GZMH.4",2.44603273065516e-81,2.55078084031099,0.381,0.059,3.35448928682048e-77,"CD8 T","GZMH"
"IL32.4",1.01777035799423e-79,1.3807969832921,0.929,0.5,1.39577026895329e-75,"CD8 T","IL32"
"HLA-C.3",1.50893931027768e-76,0.866278691349449,0.997,0.977,2.0693593701148e-72,"CD8 T","HLA-C"
"GZMM.2",5.95047211399014e-70,1.61020704448159,0.596,0.196,8.16047745712607e-66,"CD8 T","GZMM"
"PRF1.4",7.13877407289637e-68,0.977280201884841,0.487,0.111,9.79011476357009e-64,"CD8 T","PRF1"
"HLA-A.3",7.93109013007047e-62,0.759298476835905,0.994,0.958,1.08766970043786e-57,"CD8 T","HLA-A"
"HOPX.3",1.63522502543967e-51,1.43668936384976,0.419,0.111,2.24254759988797e-47,"CD8 T","HOPX"
"CD3D.4",5.06879742133928e-50,1.07428067129522,0.847,0.474,6.95134878362469e-46,"CD8 T","CD3D"
"LAG3",9.29052634801994e-49,0.928381859381882,0.162,0.013,1.27410278336745e-44,"CD8 T","LAG3"
"PTPRCAP.2",9.56171809473713e-49,1.03777238584182,0.897,0.604,1.31129401951225e-44,"CD8 T","PTPRCAP"
"HCST.2",1.07740438521316e-45,1.10941523695471,0.779,0.505,1.47755237388133e-41,"CD8 T","HCST"
"CD8B.3",4.31005572466332e-43,1.39056698462751,0.354,0.093,5.91081042080328e-39,"CD8 T","CD8B"
"CCL4.4",7.50540917124625e-41,0.989742902040631,0.327,0.083,1.02929181374471e-36,"CD8 T","CCL4"
"MATK",7.59675348828216e-40,0.996468545887489,0.239,0.045,1.04181877338302e-35,"CD8 T","MATK"
"MALAT1.2",3.4114033932643e-39,0.524920941781041,1,1,4.67839861352266e-35,"CD8 T","MALAT1"
"APOBEC3G.2",7.55215279355738e-38,1.45255978274448,0.454,0.182,1.03570223410846e-33,"CD8 T","APOBEC3G"
"SAMD3.3",1.0299702020339e-37,1.07666898700627,0.316,0.089,1.41250113506929e-33,"CD8 T","SAMD3"
"HLA-B.2",1.62447081893115e-35,0.552213418565692,0.976,0.942,2.22779928108218e-31,"CD8 T","HLA-B"
"NCR3.3",2.00314445221904e-35,1.41658019925253,0.274,0.07,2.74711230177319e-31,"CD8 T","NCR3"
"TIGIT",1.9954717247621e-32,0.881055646190554,0.221,0.048,2.73658992333875e-28,"CD8 T","TIGIT"
"FGFBP2.4",2.66804116511112e-28,0.876615477339352,0.286,0.084,3.65895165383339e-24,"CD8 T","FGFBP2"
"LCK.4",3.4200069527077e-27,0.80412702431023,0.599,0.325,4.69019753494334e-23,"CD8 T","LCK"
"CD99.2",8.3857909429422e-27,0.776153790865504,0.705,0.474,1.15002736991509e-22,"CD8 T","CD99"
"C12orf75.2",2.25413597560124e-26,0.947196759555754,0.319,0.113,3.09132207693954e-22,"CD8 T","C12orf75"
"S1PR5",1.41115781961567e-25,0.739777195543469,0.156,0.03,1.93526183382093e-21,"CD8 T","S1PR5"
"CD3E.4",4.72187006442261e-24,0.757654017994518,0.717,0.448,6.47557260634916e-20,"CD8 T","CD3E"
"FCRL6",9.09316081473702e-23,0.761615407540507,0.127,0.022,1.24703607413304e-18,"CD8 T","FCRL6"
"CD2.4",2.70494518967983e-22,0.868173978205847,0.501,0.291,3.70956183312691e-18,"CD8 T","CD2"
"DUSP2.3",4.59412774410119e-22,1.06570878438853,0.437,0.233,6.30038678826038e-18,"CD8 T","DUSP2"
"AC092580.4",7.37711299903591e-22,0.699972312372019,0.15,0.033,1.01169727668778e-17,"CD8 T","AC092580.4"
"KLRD1",1.45775732595018e-20,0.664098678707595,0.171,0.043,1.99916839680808e-16,"CD8 T","KLRD1"
"CHST12.3",1.50813235092856e-20,0.780167903491324,0.263,0.096,2.06825270606342e-16,"CD8 T","CHST12"
"RARRES3.3",1.53289148310317e-20,0.767725571335545,0.646,0.443,2.10220737992768e-16,"CD8 T","RARRES3"
"SH2D1A.2",2.8073245679056e-20,1.38097156619731,0.23,0.079,3.84996491242574e-16,"CD8 T","SH2D1A"
"KLRB1",3.21786709895699e-20,0.736428977506016,0.162,0.041,4.41298293950962e-16,"CD8 T","KLRB1"
"SH2D2A",2.51084289903191e-19,0.6171913440216,0.168,0.045,3.44336995173236e-15,"CD8 T","SH2D2A"
"PTGDR",7.83472184859738e-19,0.575760978648476,0.142,0.033,1.07445375431664e-14,"CD8 T","PTGDR"
"CD160",4.94233826461555e-18,0.616665499737247,0.103,0.019,6.77792269609377e-14,"CD8 T","CD160"
"XCL2",1.52697328251454e-17,0.610648801854302,0.147,0.037,2.09409115964044e-13,"CD8 T","XCL2"
"ADRB2",4.99642745097917e-17,0.536695407857703,0.118,0.026,6.85210060627283e-13,"CD8 T","ADRB2"
"TPST2.3",2.09567139253841e-16,0.909959156947328,0.28,0.124,2.87400374772717e-12,"CD8 T","TPST2"
"SYNE2",2.37602855304671e-16,0.754189658669545,0.186,0.063,3.25848555764825e-12,"CD8 T","SYNE2"
"APMAP.3",2.6883717925849e-15,0.724465513771386,0.248,0.105,3.68683307635093e-11,"CD8 T","APMAP"
"PRR5",2.75668663044428e-15,1.07260972827053,0.153,0.047,3.78052004499128e-11,"CD8 T","PRR5"
"GNLY.4",3.99222536004318e-15,1.14913442089507,0.319,0.159,5.47493785876322e-11,"CD8 T","GNLY"
"ID2.4",1.81430444745708e-14,0.761497185217968,0.531,0.364,2.48813711924264e-10,"CD8 T","ID2"
"MIB2",8.9292725286019e-14,0.62349379589075,0.156,0.053,1.22456043457247e-09,"CD8 T","MIB2"
"ARPC5L.2",4.94888806999279e-13,0.68682387958769,0.313,0.169,6.78690509918811e-09,"CD8 T","ARPC5L"
"CTSC.3",6.5291169589557e-13,0.615614742564208,0.407,0.248,8.95403099751185e-09,"CD8 T","CTSC"
"GBP5",1.36706739348619e-12,0.549291745029907,0.168,0.062,1.87479622342696e-08,"CD8 T","GBP5"
"GPR56",2.28612038980581e-12,0.512844764683846,0.1,0.025,3.13518550257969e-08,"CD8 T","GPR56"
"ZAP70.2",8.60316158838402e-12,0.933840728498301,0.254,0.126,1.17983758023098e-07,"CD8 T","ZAP70"
"SLC9A3R1.1",1.27033656858956e-11,0.655144151264567,0.277,0.147,1.74213957016372e-07,"CD8 T","SLC9A3R1"
"PTPN4",1.50155924206833e-11,0.524483635138286,0.171,0.067,2.05923834457251e-07,"CD8 T","PTPN4"
"CALM1.3",1.88862012661454e-11,0.546995473857486,0.752,0.663,2.59005364163918e-07,"CD8 T","CALM1"
"FYN.2",2.29970464401563e-11,0.644780540990799,0.277,0.149,3.15381494880304e-07,"CD8 T","FYN"
"LITAF.2",3.20884686717337e-11,0.904266915994251,0.428,0.294,4.40061259364156e-07,"CD8 T","LITAF"
"CMC1.3",5.16097857604654e-11,0.712629644091183,0.186,0.082,7.07776601919023e-07,"CD8 T","CMC1"
"CD3G.4",1.71701000606052e-10,0.765686963499705,0.327,0.203,2.35470752231139e-06,"CD8 T","CD3G"
"HLA-F.1",4.02894048840375e-10,0.618146795409372,0.437,0.315,5.5252889857969e-06,"CD8 T","HLA-F"
"ABHD17A",4.35931047667013e-10,0.555082399573414,0.139,0.053,5.97835838770541e-06,"CD8 T","ABHD17A"
"IL2RG.2",4.59565435231583e-10,0.599937552876572,0.54,0.42,6.30248037876593e-06,"CD8 T","IL2RG"
"PRKCH.3",4.70494187649157e-10,0.554406765393014,0.224,0.111,6.45235728942053e-06,"CD8 T","PRKCH"
"MYO1F.3",1.05473319367013e-09,0.608343700625454,0.345,0.222,1.44646110179921e-05,"CD8 T","MYO1F"
"IL2RB",1.49529772783259e-09,0.583737449493873,0.142,0.056,2.05065130394962e-05,"CD8 T","IL2RB"
"BIN2.2",1.64305492119538e-09,0.595383128386047,0.466,0.354,2.25328551892734e-05,"CD8 T","BIN2"
"ARL4C.2",2.37640740317659e-09,0.57765186342641,0.31,0.185,3.25900511271638e-05,"CD8 T","ARL4C"
"LAT.4",2.66254751784063e-09,0.550711932036197,0.33,0.202,3.65141766596664e-05,"CD8 T","LAT"
"CCDC167.3",3.25382559500263e-09,0.564697337957356,0.177,0.082,4.46229642098661e-05,"CD8 T","CCDC167"
"RORA.3",5.36345672401532e-09,0.81169597799733,0.204,0.105,7.35544455131461e-05,"CD8 T","RORA"
"HSPA5.2",5.40317560717479e-09,0.680026858415103,0.298,0.184,7.4099150276795e-05,"CD8 T","HSPA5"
"PIM1.3",6.47167908346132e-09,0.606602869362578,0.283,0.172,8.87526069505886e-05,"CD8 T","PIM1"
"PPP2R5C.3",7.53204536801244e-09,0.549454488971691,0.348,0.228,0.000103294470176923,"CD8 T","PPP2R5C"
"DNAJC1.2",1.06464881069962e-08,0.607457523894814,0.174,0.083,0.000146005937899346,"CD8 T","DNAJC1"
"GYG1.2",2.30266490208298e-08,1.07566320018237,0.198,0.103,0.000315787464671661,"CD8 T","GYG1"
"PLEK.2",2.43392619017452e-08,0.652440387027631,0.263,0.156,0.000333788637720534,"CD8 T","PLEK"
"ANXA1.3",2.54135326933877e-08,0.51864637797265,0.678,0.577,0.000348521187357119,"CD8 T","ANXA1"
"CD7.4",3.11556634416121e-08,0.533697772778575,0.478,0.351,0.000427268768438269,"CD8 T","CD7"
"TSEN54",3.59262530241061e-08,0.503379865112376,0.133,0.056,0.000492692633972591,"CD8 T","TSEN54"
"YWHAQ.3",4.83740765906752e-08,0.623313334271718,0.378,0.274,0.00066340208636452,"CD8 T","YWHAQ"
"SUN2.2",1.10823225429249e-07,0.611135310804835,0.345,0.236,0.00151982971353671,"CD8 T","SUN2"
"C9orf142.2",1.16603727054862e-07,0.993766177425581,0.333,0.229,0.00159910351283038,"CD8 T","C9orf142"
"PPP1R18.2",2.45564444916969e-07,0.506455568828605,0.372,0.272,0.00336767079759131,"CD8 T","PPP1R18"
"ANXA6.2",2.72567352849211e-07,0.573522077750884,0.383,0.281,0.00373798867697408,"CD8 T","ANXA6"
"TMED4.1",4.66020497158974e-07,0.995747204046945,0.242,0.151,0.00639100509803817,"CD8 T","TMED4"
"LINC00152.2",8.94174619348906e-07,0.561155997166456,0.165,0.087,0.0122627107297509,"CD8 T","LINC00152"
"PILRB",2.59795186672438e-06,0.790070344121761,0.118,0.054,0.0356283119002581,"CD8 T","PILRB"
"IL7R.4",3.19676782886607e-06,0.518402433710088,0.478,0.391,0.0438404740050693,"CD8 T","IL7R"
"CDKN1C",2.76601144168446e-222,1.63674635680784,0.516,0.009,3.79330809112607e-218,"FCGR3A+ Mono","CDKN1C"
"HES4",4.51627552910326e-206,1.78336016339618,0.585,0.02,6.19362026061221e-202,"FCGR3A+ Mono","HES4"
"RP11-290F20.3.5",4.72753787703732e-205,2.40431587208624,0.849,0.068,6.48334544456898e-201,"FCGR3A+ Mono","RP11-290F20.3"
"MS4A7.5",2.79873316752839e-193,2.74746081318314,0.824,0.072,3.83818266594843e-189,"FCGR3A+ Mono","MS4A7"
"FCGR3A.4",5.51112660394569e-184,3.33568271435103,0.975,0.135,7.55795902465113e-180,"FCGR3A+ Mono","FCGR3A"
"CKB",1.76994969609233e-175,1.36933979312913,0.377,0.005,2.42730901322102e-171,"FCGR3A+ Mono","CKB"
"LILRA3.1",6.28308358106774e-146,1.73185353349599,0.535,0.031,8.6166208230763e-142,"FCGR3A+ Mono","LILRA3"
"IFITM3.5",4.41794248182013e-142,2.67325872135848,0.975,0.175,6.05876631956813e-138,"FCGR3A+ Mono","IFITM3"
"MS4A4A",1.37535920613752e-131,1.25272812482285,0.371,0.012,1.886167615297e-127,"FCGR3A+ Mono","MS4A4A"
"LRRC25.5",6.00831776944778e-130,1.8412153682432,0.66,0.066,8.23980698902069e-126,"FCGR3A+ Mono","LRRC25"
"PILRA.5",5.5983214850303e-126,1.89509622663729,0.698,0.079,7.67753808457055e-122,"FCGR3A+ Mono","PILRA"
"LILRB1",7.11919645264491e-125,1.35524477672386,0.503,0.033,9.76326601515722e-121,"FCGR3A+ Mono","LILRB1"
"LST1.5",3.17224388058304e-124,3.014070207081,1,0.315,4.35041525783158e-120,"FCGR3A+ Mono","LST1"
"CTSL",3.11053414201374e-119,1.34320351893868,0.459,0.029,4.26578652235765e-115,"FCGR3A+ Mono","CTSL"
"SIGLEC10",2.84068691668639e-118,1.4087582221305,0.472,0.031,3.89571803754371e-114,"FCGR3A+ Mono","SIGLEC10"
"CSF1R.1",6.16453960779019e-118,1.48888854039832,0.528,0.042,8.45404961812347e-114,"FCGR3A+ Mono","CSF1R"
"FCER1G.5",1.05904069764566e-117,2.73814459881237,1,0.317,1.45236841275125e-113,"FCGR3A+ Mono","FCER1G"
"HMOX1.1",1.23285153427502e-117,1.67201866429374,0.516,0.041,1.69073259410477e-113,"FCGR3A+ Mono","HMOX1"
"RHOC.3",1.31964229409302e-117,2.2545895912637,0.836,0.145,1.80975744211916e-113,"FCGR3A+ Mono","RHOC"
"SERPINA1.5",2.44460957650031e-117,2.28957145996173,0.937,0.201,3.35253757321253e-113,"FCGR3A+ Mono","SERPINA1"
"HCK.5",4.32523379111287e-116,1.93936829746343,0.761,0.111,5.9316256211322e-112,"FCGR3A+ Mono","HCK"
"CFD.5",6.60874272820565e-112,2.11225592412531,0.937,0.184,9.06322977746124e-108,"FCGR3A+ Mono","CFD"
"AIF1.5",4.99236286523375e-111,2.66051480060894,0.994,0.335,6.84652643338156e-107,"FCGR3A+ Mono","AIF1"
"CD68.5",8.40277428417477e-110,1.92178004084037,0.906,0.176,1.15235646533173e-105,"FCGR3A+ Mono","CD68"
"SPI1.5",2.50880078219775e-107,2.0219139097584,0.868,0.17,3.440569392706e-103,"FCGR3A+ Mono","SPI1"
"IFI30.5",4.51593574499504e-105,1.96747659626788,0.78,0.125,6.19315428068619e-101,"FCGR3A+ Mono","IFI30"
"BATF3",7.3689069167561e-104,0.998174807003468,0.296,0.01,1.01057189456393e-99,"FCGR3A+ Mono","BATF3"
"LILRA5.5",1.70309666589399e-102,1.6589252627317,0.66,0.085,2.33562676760702e-98,"FCGR3A+ Mono","LILRA5"
"C5AR1.5",2.69828227725575e-99,1.40575055201145,0.591,0.067,3.70042431502854e-95,"FCGR3A+ Mono","C5AR1"
"LILRB2.5",9.77960347014119e-99,1.53481269080473,0.585,0.068,1.34117481989516e-94,"FCGR3A+ Mono","LILRB2"
"WARS.5",3.94984178565014e-93,1.74242306293131,0.673,0.101,5.4168130248406e-89,"FCGR3A+ Mono","WARS"
"CXCL16",8.58366292222988e-91,1.20857997908263,0.39,0.029,1.17716353315461e-86,"FCGR3A+ Mono","CXCL16"
"STXBP2.5",2.03954048520928e-90,1.94166396055115,0.874,0.202,2.79702582141601e-86,"FCGR3A+ Mono","STXBP2"
"COTL1.5",4.52144492989576e-88,2.27848416084268,1,0.602,6.20070957685905e-84,"FCGR3A+ Mono","COTL1"
"MAFB.5",2.11658542351928e-87,1.13477701379329,0.56,0.067,2.90268524981434e-83,"FCGR3A+ Mono","MAFB"
"TPPP3.1",6.50778883153038e-86,1.1300126302194,0.352,0.024,8.92478160356077e-82,"FCGR3A+ Mono","TPPP3"
"CEBPB.5",1.02143477989807e-85,2.15615776100966,0.925,0.285,1.40079565715222e-81,"FCGR3A+ Mono","CEBPB"
"TESC.2",1.36258835420388e-85,1.34593270373376,0.491,0.054,1.8686536689552e-81,"FCGR3A+ Mono","TESC"
"TIMP1.4",5.31299049904197e-84,2.28725408251021,0.912,0.289,7.28623517038615e-80,"FCGR3A+ Mono","TIMP1"
"VMO1",9.08422097507718e-83,0.778432079248752,0.164,0.001,1.24581006452208e-78,"FCGR3A+ Mono","VMO1"
"IFITM2.2",1.327083107129e-82,2.16078477525322,1,0.685,1.81996177311671e-78,"FCGR3A+ Mono","IFITM2"
"SLC31A2.4",8.08376253425989e-81,1.48255580751581,0.509,0.061,1.1086071939484e-76,"FCGR3A+ Mono","SLC31A2"
"LYN.5",1.21798474819354e-79,1.46491581097112,0.686,0.12,1.67034428367262e-75,"FCGR3A+ Mono","LYN"
"ABI3.3",1.83778486048177e-79,1.82325599242042,0.736,0.142,2.52033815766469e-75,"FCGR3A+ Mono","ABI3"
"SAT1.5",1.92621735422198e-79,2.15327908912044,0.994,0.562,2.64161447958002e-75,"FCGR3A+ Mono","SAT1"
"CTD-2006K23.1",5.0733397733085e-79,1.08285467150909,0.283,0.015,6.95757816511528e-75,"FCGR3A+ Mono","CTD-2006K23.1"
"PSAP.5",1.33235356583382e-78,1.90793319895166,0.994,0.475,1.82718968018449e-74,"FCGR3A+ Mono","PSAP"
"BID.5",3.69762960818614e-78,1.66518169202776,0.767,0.17,5.07092924466648e-74,"FCGR3A+ Mono","BID"
"FTH1.5",4.93996454791478e-77,2.10520593030141,1,0.987,6.77466738101034e-73,"FCGR3A+ Mono","FTH1"
"CTSS.4",2.23667961306247e-76,2.03375956411661,1,0.487,3.06738242135388e-72,"FCGR3A+ Mono","CTSS"
"BRI3.5",5.44743463617964e-76,1.54713177709739,0.78,0.167,7.47061186005676e-72,"FCGR3A+ Mono","BRI3"
"S100A11.4",9.482181101702e-76,1.93453208321113,0.987,0.497,1.30038631628741e-71,"FCGR3A+ Mono","S100A11"
"C19orf38.5",1.35566683283343e-75,1.23624488240181,0.541,0.075,1.85916149454776e-71,"FCGR3A+ Mono","C19orf38"
"CAMK1.1",2.45214289644171e-75,1.16018584849916,0.396,0.038,3.36286876818016e-71,"FCGR3A+ Mono","CAMK1"
"TCF7L2",5.60140830256415e-75,0.83673717889899,0.283,0.017,7.68177134613647e-71,"FCGR3A+ Mono","TCF7L2"
"CFP.5",1.07285815619198e-73,1.44718137166344,0.792,0.171,1.47131767540168e-69,"FCGR3A+ Mono","CFP"
"CST3.5",1.14448391852388e-72,1.85850746898903,1,0.36,1.56954524586365e-68,"FCGR3A+ Mono","CST3"
"TYMP.5",2.94016327285781e-71,1.53793808740945,0.969,0.309,4.03213991239721e-67,"FCGR3A+ Mono","TYMP"
"PTP4A3",2.66141477307752e-69,0.911185008807023,0.333,0.028,3.64986421979851e-65,"FCGR3A+ Mono","PTP4A3"
"FTL.4",3.91094899748428e-69,2.02550169369338,1,0.987,5.36347545514994e-65,"FCGR3A+ Mono","FTL"
"TYROBP.5",2.08262014637773e-68,1.73219287422102,1,0.359,2.85610526874242e-64,"FCGR3A+ Mono","TYROBP"
"FAM110A",1.43409633878402e-66,1.38782876034176,0.434,0.055,1.96671971900841e-62,"FCGR3A+ Mono","FAM110A"
"FCGR2A.2",7.10006400527963e-66,1.06126493380284,0.459,0.06,9.73702777684049e-62,"FCGR3A+ Mono","FCGR2A"
"FGL2.5",1.7367003027686e-65,1.11048034945074,0.572,0.098,2.38171079521685e-61,"FCGR3A+ Mono","FGL2"
"OAZ1.4",3.35766009727711e-65,1.3636269475075,1,0.902,4.60469505740583e-61,"FCGR3A+ Mono","OAZ1"
"NPC2.5",3.68548025724083e-65,1.50906013672701,0.962,0.381,5.05426762478007e-61,"FCGR3A+ Mono","NPC2"
"ICAM4",3.97304523483419e-65,0.672897568519553,0.164,0.004,5.44863423505161e-61,"FCGR3A+ Mono","ICAM4"
"APOBEC3A.5",5.86110439565433e-64,1.50658866594039,0.56,0.096,8.03791856820035e-60,"FCGR3A+ Mono","APOBEC3A"
"UNC119",8.20492743666682e-63,1.0467453206083,0.503,0.077,1.12522374866449e-58,"FCGR3A+ Mono","UNC119"
"FGR.5",1.10585332576662e-62,1.45933490693718,0.755,0.179,1.51656725095634e-58,"FCGR3A+ Mono","FGR"
"NINJ1.5",2.59612566345559e-62,1.35439888481193,0.623,0.125,3.56032673486299e-58,"FCGR3A+ Mono","NINJ1"
"HSBP1.5",1.35890815018414e-61,1.3811550647819,0.629,0.131,1.86360663716253e-57,"FCGR3A+ Mono","HSBP1"
"FAM26F.5",1.46547612962135e-61,1.48887322046824,0.755,0.193,2.00975396416271e-57,"FCGR3A+ Mono","FAM26F"
"TNFRSF1B.4",3.54015316198086e-61,1.01498071189739,0.604,0.111,4.85496604634055e-57,"FCGR3A+ Mono","TNFRSF1B"
"CD300LF.1",4.63000866042746e-61,0.920652568683571,0.365,0.041,6.34959387691022e-57,"FCGR3A+ Mono","CD300LF"
"CDA.5",1.41312897536817e-60,1.11936512425052,0.61,0.116,1.93796507681991e-56,"FCGR3A+ Mono","CDA"
"S100A4.3",1.73449319129804e-60,1.48982249110732,1,0.801,2.37868396254613e-56,"FCGR3A+ Mono","S100A4"
"SLC7A7.5",4.62805888125492e-60,1.20659124035172,0.579,0.107,6.346919949753e-56,"FCGR3A+ Mono","SLC7A7"
"EMR2",5.8984342958157e-60,0.915851535936792,0.283,0.024,8.08911279328165e-56,"FCGR3A+ Mono","EMR2"
"PLAUR.5",3.07046501424879e-58,1.03947109735836,0.541,0.094,4.21083572054079e-54,"FCGR3A+ Mono","PLAUR"
"CUX1",3.95061957191057e-58,0.997350360949611,0.377,0.046,5.41787968091815e-54,"FCGR3A+ Mono","CUX1"
"LYPD2",1.07999853185127e-57,0.905823575668649,0.107,0,1.48110998658083e-53,"FCGR3A+ Mono","LYPD2"
"AP2A1.1",2.58256506282815e-57,0.908411180117318,0.39,0.049,3.54172972716253e-53,"FCGR3A+ Mono","AP2A1"
"FAM49A",4.12318822948087e-57,0.822548711292773,0.321,0.033,5.65454033791006e-53,"FCGR3A+ Mono","FAM49A"
"LGALS1.5",9.69023388349478e-57,1.50000458582642,0.987,0.443,1.32891867478247e-52,"FCGR3A+ Mono","LGALS1"
"ACTB.3",8.95559655213393e-55,1.00236044946532,0.994,0.991,1.22817051115965e-50,"FCGR3A+ Mono","ACTB"
"ADA.1",3.86976232131844e-54,1.15079847889221,0.497,0.088,5.30699204745612e-50,"FCGR3A+ Mono","ADA"
"CPPED1.5",5.48088153429126e-54,1.23050944297238,0.472,0.079,7.51648093612703e-50,"FCGR3A+ Mono","CPPED1"
"ARPC3.4",1.19891698998706e-53,1.1928215021841,0.994,0.8,1.64419476006825e-49,"FCGR3A+ Mono","ARPC3"
"LYST.3",3.81580569195883e-52,1.05812813461754,0.522,0.098,5.23299592595233e-48,"FCGR3A+ Mono","LYST"
